split,global_index,inchi_key,smiles,formula,target_value
train,5111,JAODURMVCDZSRW-UHFFFAOYSA,C=NSN1c2ccccc2N(c2coc([N+](=O)[O-])n2)c2ccccc21,,0.74
train,1493,JUOUBUGILQZTES-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(Cl)o1)=C(c1ccc(Cl)o1)C2=O,,1.61
train,238,BQOOFVKZVLNVEG-UHFFFAOYSA-N,CC(O)=Nc1cnc(C2=CC(=O)c3ncc(C#N)nc3C2=O)nc1,,2.06
train,340,CDWKFCSVALPWAA-UHFFFAOYSA-N,COc1ccc(C2=CC(=O)c3nc(C#N)c(C#N)cc3C2=O)cc1,,1.85
train,3674,YTKIYWSVPITXAK-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=CC(=O)c3ncccc3C2=O)C1,,0.55
train,4921,WVESBXZBBPNCRX-VHXPQNKSSA-N,O=Cn1c(O)ccc1-c1ccc(N=Nc2ccc(-c3ccc(O)n3C=O)cc2)cc1,,0.96
train,5455,LWDNIGQSABSGII-UHFFFAOYSA,O=c1oc2cc(-c3ccccn3)ccc2c2cc3ccccc3c(-c3cocn3)c12,,1.54
train,3766,ZEQNAUKODMQKLP-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=CC(=O)c3nccc(C#N)c3C2=O)n1C=O,,1.25
train,139,AQVJTDLGKMIVGQ-UHFFFAOYSA-N,O=C1C(c2ncc(C(F)(F)F)cn2)=CC(=O)c2ncccc21,,2.76
train,2143,NKATUOLXUNRBSH-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ncc(S)cn1)=CC2=O,,2.28
train,3257,WHHDHALKJBXEPH-UPHRSURJSA-N,N#CC=CC1=CC(=O)c2nc(C#N)c(C#N)nc2C1=O,,3.27
train,1532,JYFGNAXBSHDRAL-UHFFFAOYSA-N,Cc1cn(C2=C(n3cc(C)nn3)C(=O)c3c(ncc(C#N)c3C#N)C2=O)nn1,,2.44
train,3776,ZFUHBMABRHABOT-UHFFFAOYSA-N,CC(O)=Nc1nccn1C1=CC(=O)c2nccnc2C1=O,,1.57
train,1953,MNCBARLFRPAHNI-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(C1=CC=CC1)=CC2=O,,1.47
train,449,CUGUZOIQZJQFHY-UHFFFAOYSA-N,COc1ccc(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)n1C=O,,1.51
train,3412,WYZAZWWZJCKJGC-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ncc(O)s1)=C(c1ncc(O)s1)C2=O,,1.51
train,4195,GZJJJOPTJVVSJD-DQRAZIAOSA-N,c1csc(-c2ccc(N=Nc3ccc(-c4nccs4)cc3)cc2)n1,,1.34
train,366,CHARJXQHBFNGLL-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1cnc(OC(F)(F)F)[nH]1)C2=O,,2.01
train,1591,KEPHPRYCMICDAU-UHFFFAOYSA-N,N#Cc1nc(C2=C(c3c[nH]c(C#N)n3)C(=O)c3nc(C#N)c(C#N)cc3C2=O)c[nH]1,,2.05
train,1368,JFLBFUWQYXANQN-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1cnc(C(F)(F)F)[nH]1)=C(c1cnc(C(F)(F)F)[nH]1)C2=O,,1.87
train,740,GDWFHQJUMHODOY-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1nccs1)=CC2=O,,2.13
train,4337,JPIGCUPCUXNSSH-UHFFFAOYSA-N,O=[N+]([O-])c1coc(C2([N+](=O)[O-])N=N2)n1,,3.47
train,502,DMWIQVGIBUFAQF-UHFFFAOYSA-N,N#CC1=CC=C(C2=CC(=O)c3ncccc3C2=O)C1,,2.06
train,4916,WTJYNBQOACSSJQ-VVAFTLCXSA-N,O=[N+]([O-])N=Cc1ccc2ccc3c4ccc5ccc(C=N[N+](=O)[O-])c6ccc(c7ccc1c2c37)c4c56,,1.07
train,493,DLWLDFAPVJWFNP-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(n1cc(O)nn1)=C(n1cc(O)nn1)C2=O,,2.21
train,4540,NFXINJMTLZWKOI-UHFFFAOYSA-N,Cc1ccc(-c2cc(C#N)cc(-c3ccc(C)s3)c2C#N)s1,,1.55
train,5074,ZPVTVRMMTGPKME-UHFFFAOYSA-N,N#Cc1cc(C2=CC=C(S)C2)c(C#N)c(C2=CC=C(S)C2)c1,,-1.23
train,1819,LWHKVJZISLGLQA-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1nnc(N(C)C)nn1)=CC2=O,,1.81
train,3069,UVMXOMWIKGFSGZ-UHFFFAOYSA-N,N#CC1=CC=C(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)S1(=O)=O,,3.07
train,4398,KOONMAVXNWLHHF-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(OC(F)(F)F)cn2)c(C#N)c(-c2ccc(OC(F)(F)F)cn2)c1,,-0.87
train,1736,LLOPERIOXQVLQG-CCAGOZQPSA-N,N#Cc1cnc2c(n1)C(=O)C(C=COC(F)(F)F)=C(C=COC(F)(F)F)C2=O,,2.14
train,2710,RMXVGRHJRJGUND-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1nnc(C)nn1)=CC2=O,,2.17
train,2295,OEJJJRIZBBDOGK-UHFFFAOYSA-N,COc1ncc(C2=CC(=O)c3nccc(C#N)c3C2=O)[nH]1,,1.49
train,855,GTYVWSGTBDKIFL-UHFFFAOYSA-N,O=C1C(C2=CC=C(S)S2(=O)=O)=C(C2=CC=C(S)S2(=O)=O)C(=O)c2nccnc21,,1.73
train,1126,IBASRHSULWPFHU-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1nnc([N+](=O)[O-])nn1)C2=O,,3.0
train,4223,HNKPVMWJQGWNLD-VHXPQNKSSA-N,Cc1coc(-c2ccc(N=Nc3ccc(-c4nc(C)co4)cc3)cc2)n1,,1.31
train,2977,UKVYMFHXPZEHCP-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(n1cc(C#N)c3ccccc31)C2=O,,1.92
train,1302,IVSWYVMOANZOLG-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ncc(O)s1)=C(c1ncc(O)s1)C2=O,,1.38
train,1870,MCFQHJKCTWKBHQ-UHFFFAOYSA-N,O=C1C=C(c2ccc(O)cc2)C(=O)c2nccnc21,,1.88
train,1059,HTXCXBRKYAVNLT-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(C1=CC=C(O)C1)=C(C1=CC=C(O)C1)C2=O,,0.58
train,4021,CPHBILXMSQZFRE-UHFFFAOYSA-N,COc1nnc(-c2cc(C#N)cc(-c3nnc(OC)nn3)c2C#N)nn1,,2.35
train,3104,UYZAHCRZCYQQPJ-UHFFFAOYSA-N,CN(C)c1csc(C2=C(c3nc(N(C)C)cs3)C(=O)c3nccnc3C2=O)n1,,0.81
train,461,CXLKMMBFEULGCX-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc([N+](=O)[O-])[nH]1)=CC2=O,,2.18
train,2859,SDPKEWDEXJDPNR-UHFFFAOYSA-N,Cc1ccc(C2=C(c3ccc(C)cn3)C(=O)c3nc(C#N)ccc3C2=O)nc1,,2.02
train,4321,JDWGUJKXJSJPJX-UHFFFAOYSA-N,Cc1cnc(-c2cc(C#N)cc(-c3ncc(C)cn3)c2C#N)nc1,,2.5
train,4176,GQSXUHRCHGRIGH-DQRAZIAOSA-N,c1cnc(-c2ccc(N=Nc3ccc(-c4ncccn4)o3)o2)nc1,,1.41
train,1592,KETGJCNPMFVTFP-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1nc(C(F)(F)F)cs1)=CC2=O,,2.75
train,329,CBTODXFXLLVYDN-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=CC(=O)c3nc(C#N)ccc3C2=O)S1(=O)=O,,1.34
train,2489,PAYBVXMVOGGDLB-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=C(C3=CC=C(N(C)C)S3(=O)=O)C(=O)c3nc(C#N)c(C#N)nc3C2=O)S1(=O)=O,,0.95
train,3888,ZTDNMMUFQJJTEP-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(Cl)n1C=O)=CC2=O,,1.98
train,1076,HVTZCUHMVLFEBT-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc(Cl)cc1)=CC2=O,,2.22
train,3829,ZNFNYFUHDSUFNC-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C([n+]1cc(=O)[n-][nH]1)C2=O,,1.64
train,4812,UHPUQOUDFQFJMC-UHFFFAOYSA-N,Cn1c(-c2ccc3c(c2)C(=O)c2cc(-c4ccc([N+](=O)[O-])n4C)ccc2C3=O)ccc1[N+](=O)[O-],,2.2
train,2814,RZLSQXIKRNVYJE-UHFFFAOYSA-N,N#Cc1ccc(C2=CC(=O)c3nccnc3C2=O)[nH]1,,2.02
train,2312,OHGUCXGJUUOOCW-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc([N+](=O)[O-])cc1)=C(c1ccc([N+](=O)[O-])cc1)C2=O,,2.63
train,202,AYWIWXQEBPRJAO-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=CC(=O)c3nc(C#N)ccc3C2=O)s1,,1.29
train,5170,GJCGUCSJPRNQRT-UHFFFAOYSA,COc1occc1N1c2ccccc2N(c2cc(OC)n(C=O)c2)c2ccccc21,,0.19
train,4757,SCLNROQCMNGMHX-FMQUCBEESA-N,Fc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(F)o4)s3)s2)o1,,1.19
train,3657,YRKJXFGYYAPYJH-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc(C#N)[nH]1)=C(c1ccc(C#N)[nH]1)C2=O,,1.68
train,4384,KHPJYWVSKYTXIO-UHFFFAOYSA-N,N=CC1N=N1,,3.25
train,1108,HYTRPOQZBDEDPM-ACAGNQJTSA-N,N#Cc1ccnc2c1C(=O)C(C=N)=CC2=O,,2.89
train,304,BYLAJRFJLHUPPT-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(N=C(C)O)n1C=O)C2=O,,1.3
train,5222,CZBWDQLRCAAERK-UHFFFAOYSA,O=[N+]([O-])c1nc(N2c3ccccc3N(c3cnc([N+](=O)[O-])o3)c3ccccc32)co1,,0.97
train,4480,MCZWYCQBHDTYLI-IHQLGVTJSA-N,FC(F)(F)OC=Cc1ccc(N=Nc2ccc(C=COC(F)(F)F)o2)o1,,0.7
train,2367,OMYZMLNSLFITBB-UHFFFAOYSA-N,O=C1C(c2nnc(Cl)nn2)=CC(=O)c2ncccc21,,2.53
train,3790,ZHNSURLZVNHKFF-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(F)cn1)=CC2=O,,2.72
train,4932,WZWMCUBBMSCZSX-FMQUCBEESA-N,Fc1coc(-c2ccc(N=Nc3ccc(-c4nc(F)co4)o3)o2)n1,,1.26
train,3876,ZSGLTZZLYXZBNQ-IHWYPQMZSA-N,CC=CC1=CC(=O)c2ncc(C#N)cc2C1=O,,2.29
train,1965,MOYHSUJTRAWKJK-UHFFFAOYSA-N,COc1c[nH]c(C2=CC(=O)c3nc(C#N)c(C#N)cc3C2=O)c1,,1.27
train,407,CMQAABLEJVDSGQ-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3nc(C#N)c(C#N)cc3C2=O)n1C,,1.33
train,5239,JAIHGAWRSMUPSR-UHFFFAOYSA,N#Cc1cc(N2c3ccccc3N(c3ccsc3C#N)c3ccccc32)cs1,,0.3
train,32,AEUPEPYOWDQRRB-UHFFFAOYSA-N,Cc1coc(C2=C(c3nc(C)co3)C(=O)c3c(ncc(C#N)c3C#N)C2=O)n1,,1.96
train,2442,OWHCFIVLZURQFQ-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ccc(C#N)[nH]1)=C(c1ccc(C#N)[nH]1)C2=O,,1.69
train,2562,QBTWYZCCWGRVPW-UHFFFAOYSA-N,O=C1C(c2cc([N+](=O)[O-])c[nH]2)=CC(=O)c2ncccc21,,2.05
train,4445,LKZLJDDIGGYRGC-LBPZLPHVSA-N,OC=Cc1ccc(N=Nc2ccc(C=CO)s2)s1,,0.59
train,5027,YSQSAYOCEAZPMB-OCEACIFDSA-N,N#Cc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(C#N)cn4)o3)o2)nc1,,1.55
train,5055,ZFAHPQZHYPEXBS-RDIYVQNMSA-N,SN=Cc1ccc(N=Nc2ccc(C=NS)[nH]2)[nH]1,,0.82
train,3583,XTFWPSVKCNBCKR-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1ccc(C(F)(F)F)n1C=O)=C(c1ccc(C(F)(F)F)n1C=O)C2=O,,2.18
train,1041,HRUKDDWMJJDGKL-UHFFFAOYSA-N,O=C1C(c2ncco2)=CC(=O)c2ncccc21,,2.34
train,3950,AZQLWKPFVGCQSP-IESJRNOISA-N,N#CN=Cc1ccc(N=Nc2ccc(C=NC#N)cc2)cc1,,1.81
train,2668,RIUYWJGFNGPDIE-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1cc([N+](=O)[O-])c[nH]1)C2=O,,2.18
train,195,AYQMUCSRKZFJJQ-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1nc(C(F)(F)F)cs1)=C(c1nc(C(F)(F)F)cs1)C2=O,,2.4
train,5026,YSCIQPMCPYOBAJ-WCWDXBQESA-N,COc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(OC)cc4)o3)o2)cc1,,0.61
train,5160,CGQXIHOVZVFSQD-MOSHPQCFSA,CO/N=C\N1c2ccccc2N(c2ccc(OC)[nH]2)c2ccccc21,,0.34
train,5524,CIYADSCGKLKXCZ-UHFFFAOYSA,Fc1ccc(N2c3ccccc3Sc3ccccc32)[nH]1,,0.78
train,4028,CTJDWVMZNHKDKG-VHXPQNKSSA-N,Fc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(F)cn4)s3)s2)nc1,,1.0
train,5169,FWDZHYOZXNLHSY-UHFFFAOYSA,C#CSN1c2ccccc2N(C2=CS(=O)(=O)C(C#N)=C2)c2ccccc21,,0.99
train,1846,LZHKKWYEAHODIK-UHFFFAOYSA-N,Cc1c[nH]c(C2=C(c3cc(C)c[nH]3)C(=O)c3ncc(C#N)cc3C2=O)c1,,0.81
train,2901,SJBFLVOQFQLLRU-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1cnc(S)[nH]1)=CC2=O,,1.54
train,2798,RXPCBAJMYFGQEW-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(c1ccc(C#N)s1)C2=O,,2.35
train,1805,LUXAUPBWEIAGIX-UHFFFAOYSA-N,Cn1c(S)ccc1C1=C(c2ccc(S)n2C)C(=O)c2nc(C#N)ccc2C1=O,,0.83
train,4103,FKSZKTDIWCRBOE-UHFFFAOYSA-N,O=S1(=O)C(F)=CC=C1C1(F)N=N1,,2.69
train,2088,NDVQTFAHKWWCPF-UHFFFAOYSA-N,N#Cc1nc(C2=C(c3c[nH]c(C#N)n3)C(=O)c3c(C#N)ccnc3C2=O)c[nH]1,,1.97
train,5207,UUHOFIRKKDZZIH-UHFFFAOYSA,C=NOCN1c2ccccc2N(C#C[N+](=O)[O-])c2ccccc21,,1.02
train,2978,UKWPTUJJHSMBFZ-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(Cl)s1)=C(c1ccc(Cl)s1)C2=O,,1.62
train,5178,KRDMFHBOBYIWIF-UHFFFAOYSA,C=NSN1c2ccccc2N(c2ccc(C(F)(F)F)nc2)c2ccccc21,,0.55
train,86,ALQHZLDCFXMEBJ-UHFFFAOYSA-N,N#Cc1nc(C2=C(c3c[nH]c(C#N)n3)C(=O)c3ncccc3C2=O)c[nH]1,,1.9
train,198,AYSWSGWHJRRLBN-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ncc(OC)s1)=C(c1ncc(OC)s1)C2=O,,1.22
train,1168,IFKCYLPZMPZQTM-UHFFFAOYSA-N,COc1nccn1C1=CC(=O)c2nc(C#N)cc(C#N)c2C1=O,,1.64
train,5318,WTRHZEQAAFIJEH-UHFFFAOYSA,CC1(C)c2cc(-c3ccc(-c4nncnn4)cc3)ccc2N(c2ccc(S)cc2)c2ccc(-c3ccc(-c4nnc(S)nn4)cc3)cc21,,0.84
train,1529,JYBUEWSDONGLAJ-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1nncnn1)C2=O,,2.47
train,5398,AIFZNIDQTCNKAW-UHFFFAOYSA,COc1cc(-c2c3ccccc3cc3c2c(=O)oc2ccccc23)c[nH]1,,0.79
train,3083,UWMVJPPJHIZAAI-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1cnc(F)[nH]1)=C(c1cnc(F)[nH]1)C2=O,,1.67
train,2070,NBBDNTNCEHQKSC-UHFFFAOYSA-N,O=C1C(c2ccc(F)s2)=C(c2ccc(F)s2)C(=O)c2ncccc21,,1.54
train,3712,YYPLYNHOZGMWJQ-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ncc(Cl)s1)=CC2=O,,2.29
train,1653,KMIOKNFRKNUQAB-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ncc(Cl)s1)=CC2=O,,2.08
train,4938,XBKZEOZOEUANNE-OCEACIFDSA-N,Cc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(C)[nH]4)cc3)cc2)[nH]1,,0.66
train,3809,ZKIWXFLIVYTAOT-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(Cl)n1C)C2=O,,1.43
train,1556,KBGFOKUKKFGUHQ-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ccc(S)[nH]1)=C(c1ccc(S)[nH]1)C2=O,,0.66
train,996,HLYHMOXHIYDVJQ-UHFFFAOYSA-N,O=C1C(c2nc(Cl)cs2)=CC(=O)c2ncccc21,,2.26
train,4241,HVZNZCGZNIZWIY-UHFFFAOYSA-N,COC#Cc1cc(C#N)cc(C#COC)c1C#N,,-1.16
train,2474,OZVZIGGHUPTISN-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(C#C[N+](=O)[O-])=C(C#C[N+](=O)[O-])C2=O,,2.42
train,3737,ZBMWKMCDGJTYOP-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccco1)=CC2=O,,1.84
train,1810,LVKQOTDWKCKXQZ-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ncc(Cl)cn1)=C(c1ncc(Cl)cn1)C2=O,,2.83
train,4450,LNXJJQIACHHUTR-UHFFFAOYSA-N,N#Cc1cc(-c2cnc(O)[nH]2)c(C#N)c(-c2cnc(O)[nH]2)c1,,-1.11
train,1000,HMDPLQWEXOZZFW-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)o1,,1.72
train,4232,HTUIZLGTZNAKJD-UHFFFAOYSA-N,O=S1(=O)C=CC=C1C1N=N1,,2.41
train,1891,MFENQPJTQJUNHP-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(n1cc(Cl)nn1)=CC2=O,,2.79
val,1477,JSHZMBNIMJMTIG-UHFFFAOYSA-N,O=C1C=C(c2nnc(S)nn2)C(=O)c2nccnc21,,2.3
val,2831,SBFPMLXJFVFLBH-UHFFFAOYSA-N,O=C1C(c2nncnn2)=C(c2nncnn2)C(=O)c2nccnc21,,2.56
val,3296,WMAGPTUZYRHPMI-CCAGOZQPSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(C=C[N+](=O)[O-])=C(C=C[N+](=O)[O-])C2=O,,3.29
val,2006,MTYDNWWHHVJJTL-UHFFFAOYSA-N,O=C1C(c2ccc(S)cn2)=C(c2ccc(S)cn2)C(=O)c2ncccc21,,1.76
val,463,CXXBZCNKZCUOLK-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1nc(F)co1)=C(c1nc(F)co1)C2=O,,2.32
val,5056,ZGEVBMPCRGTMLK-FMQUCBEESA-N,C1=CCC(c2ccc(N=Nc3ccc(C4=CC=CC4)o3)o2)=C1,,0.43
val,4634,PIKWSLLRPAJIDA-UHFFFAOYSA-N,O=C1c2ccc(-c3nc(O)co3)cc2C(=O)c2cc(-c3nc(O)co3)ccc21,,1.97
val,2064,NAKYZKSHPFPPGK-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ncc(Cl)cn1)=C(c1ncc(Cl)cn1)C2=O,,2.76
val,4574,NZVKOQOJZNWYEO-FMQUCBEESA-N,COC#Cc1ccc(N=Nc2ccc(C#COC)cc2)cc1,,1.29
val,4786,SXHLYOKFIAHHDV-UHFFFAOYSA-N,O=Cn1c(S)ccc1-c1ccc2c(c1)C(=O)c1cc(-c3ccc(S)n3C=O)ccc1C2=O,,1.24
val,1724,LKGPIWKWCXSZOD-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1nc(F)cs1)=C(c1nc(F)cs1)C2=O,,1.89
val,4836,UUFYZVJOYMWMAU-VXPUYCOJSA-N,O=[N+]([O-])c1ccc(-c2ccc(N=Nc3ccc(-c4ccc([N+](=O)[O-])o4)[nH]3)[nH]2)o1,,0.36
val,3091,UXGDBOAHKHXXFQ-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ccc(C(F)(F)F)cn1)=CC2=O,,2.99
val,2444,OWPUABZPCZDVEN-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1nnc(F)nn1)C2=O,,2.66
val,3018,UPLXDRCTTAXWRP-UHFFFAOYSA-N,Cc1coc(C2=CC(=O)c3nccnc3C2=O)n1,,2.12
val,5018,YNZXZWNGKFZVFG-ISLYRVAYSA-N,c1coc(-c2ccc(N=Nc3ccc(-c4ccco4)s3)s2)c1,,0.75
val,4960,XNWSCCZGXTUIAV-WCWDXBQESA-N,Fc1coc(-c2ccc(N=Nc3ccc(-c4nc(F)co4)cc3)cc2)n1,,1.69
val,1887,MEPQMAOPWRJLTO-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(n1ccnn1)=C(n1ccnn1)C2=O,,2.75
val,931,HCMCKUHJBUAETA-UHFFFAOYSA-N,CN(C)c1nnc(C2=C(c3nnc(N(C)C)nn3)C(=O)c3c(C#N)cc(C#N)nc3C2=O)nn1,,1.93
val,2638,QVNMHIVMEPQTIK-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1ccc([N+](=O)[O-])cn1)C2=O,,3.18
val,1401,JJIKLZXWMQRJDA-UHFFFAOYSA-N,CN(C)c1cn(C2=CC(=O)c3nc(C#N)cnc3C2=O)c2ccccc12,,0.57
val,3499,XJCFVWQLYPAXKN-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc([N+](=O)[O-])s1)=CC2=O,,2.37
val,1915,MHVFJLPAEIZKCV-UHFFFAOYSA-N,COc1cnc(C2=CC(=O)c3nccc(C#N)c3C2=O)nc1,,2.48
val,4973,XUDDEHLBXFUORL-DQRAZIAOSA-N,O=[N+]([O-])c1cnc(-c2ccc(N=Nc3ccc(-c4ncc([N+](=O)[O-])cn4)s3)s2)nc1,,1.42
val,638,FCRVKGCBYDPMRY-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1cc(F)c[nH]1)=CC2=O,,1.65
val,27,AEHIUOTZEMNJLZ-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1ncc(C(F)(F)F)s1)=C(c1ncc(C(F)(F)F)s1)C2=O,,2.49
val,2596,QMCNEYKKYWPULN-CPSFFCFKSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(C=N)C2=O,,2.95
val,1752,LNXQDMGBLVKASN-UHFFFAOYSA-N,COc1cnc(C2=C(c3ncc(OC)cn3)C(=O)c3nc(C#N)c(C#N)cc3C2=O)nc1,,2.28
val,363,CGFSCXKRDMAROZ-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(C1=CC=CC1)=C(C1=CC=CC1)C2=O,,1.18
val,2542,PHFNDZAVBGGJFI-UHFFFAOYSA-N,O=C1C(n2ccnc2F)=C(n2ccnc2F)C(=O)c2ncccc21,,2.21
val,53,AHQZTGWRVNUGDC-UHFFFAOYSA-N,Cc1cnc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)s1,,2.12
val,339,CDIMSLYUUADEJM-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(c1nc(C(F)(F)F)co1)C2=O,,2.89
val,1831,LXPWRKXJBLSMTA-BBAUMNPJSA-N,CC(O)=NN=CC1=C(C=NN=C(C)O)C(=O)c2nccnc2C1=O,,1.48
val,4349,JVIAWTOETIGNIE-UHFFFAOYSA-N,Cc1ccc(C2(C)N=N2)[nH]1,,1.01
val,677,FILHMSSBJFGTLB-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=C(C3=CC=C(N(C)C)C3)C(=O)c3nccnc3C2=O)C1,,-0.12
val,2915,SKRXQXPUSSCSLC-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(n1cc(S)nn1)=C(n1cc(S)nn1)C2=O,,2.14
val,3407,WYBFZJPOTJUHTA-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1ncc(O)o1)C2=O,,1.83
val,3064,UVCRONYITYBNNL-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ccc(F)[nH]1)=C(c1ccc(F)[nH]1)C2=O,,0.98
val,7,ABGYAPVQQNIGGD-UHFFFAOYSA-N,CN(C)c1cn(C2=CC(=O)c3ncc(C#N)nc3C2=O)nn1,,1.21
val,2176,NNPDVNAXGACIQX-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=C(C3=CC=C(N(C)C)C3)C(=O)c3ncc(C#N)cc3C2=O)C1,,-0.18
val,4922,WVLJMPMAIXBWFH-DQRAZIAOSA-N,Oc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(O)cn4)o3)o2)nc1,,0.7
val,1380,JHCQCGCDCNGVEV-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1cc(O)c[nH]1)C2=O,,1.34
val,2917,SLASTOVYMJWIAQ-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ncc(OC(F)(F)F)cn1)=CC2=O,,2.72
val,4505,MRVDIWCRWWNSIW-UHFFFAOYSA-N,c1nnc(C2N=N2)nn1,,2.41
val,2881,SGPOXKAVDOXVEP-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=C(c3ccc(N=C(C)O)n3C)C(=O)c3ncccc3C2=O)n1C,,0.56
val,129,APPIGFDUDJRVBN-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1cnc(OC(F)(F)F)[nH]1)C2=O,,1.97
val,4083,FADSGBOBFPCRGL-DQRAZIAOSA-N,O=S1(=O)C(O)=CC=C1c1ccc(N=Nc2ccc(C3=CC=C(O)S3(=O)=O)cc2)cc1,,1.25
